time,year,ercot
"Jan 16, 07:00 am",2012,1
"Jan 16, 08:00 am",2012,1
"Jan 16, 09:00 am",2012,1
"Jan 16, 10:00 am",2012,0
"Jan 16, 11:00 am",2012,0
"Jan 16, 12:00 pm",2012,0
"Jan 16, 01:00 pm",2012,0
"Jan 16, 02:00 pm",2012,0
"Jan 16, 03:00 pm",2012,0
"Jan 16, 04:00 pm",2012,0
"Jan 16, 05:00 pm",2012,0
"Jan 16, 06:00 pm",2012,0
"Jan 16, 07:00 pm",2012,0
"Jan 16, 08:00 pm",2012,0
"Jan 16, 09:00 pm",2012,0
"Jan 16, 10:00 pm",2012,0
"Jan 16, 11:00 pm",2012,0
"Jan 17, 12:00 am",2012,0
"Jan 17, 01:00 am",2012,0
"Jan 17, 02:00 am",2012,0
"Jan 17, 03:00 am",2012,0
"Jan 17, 04:00 am",2012,0
"Jan 17, 05:00 am",2012,0
"Jan 17, 06:00 am",2012,0
"Jan 17, 07:00 am",2012,0
"Jan 17, 08:00 am",2012,0
"Jan 17, 09:00 am",2012,0
"Jan 17, 10:00 am",2012,0
"Jan 17, 11:00 am",2012,0
"Jan 17, 12:00 pm",2012,0
"Jan 17, 01:00 pm",2012,0
"Jan 17, 02:00 pm",2012,0
"Jan 17, 03:00 pm",2012,0
"Jan 17, 04:00 pm",2012,0
"Jan 17, 05:00 pm",2012,0
"Jan 17, 06:00 pm",2012,0
"Jan 17, 07:00 pm",2012,0
"Jan 17, 08:00 pm",2012,0
"Jan 17, 09:00 pm",2012,0
"Jan 17, 10:00 pm",2012,0
"Jan 17, 11:00 pm",2012,0
"Jan 18, 12:00 am",2012,0
"Jan 18, 01:00 am",2012,0
"Jan 18, 02:00 am",2012,0
"Jan 18, 03:00 am",2012,0
"Jan 18, 04:00 am",2012,0
"Jan 18, 05:00 am",2012,0
"Jan 18, 06:00 am",2012,0
"Jan 18, 07:00 am",2012,0
"Jan 18, 08:00 am",2012,0
"Jan 18, 09:00 am",2012,0
"Jan 18, 10:00 am",2012,0
"Jan 18, 11:00 am",2012,0
"Jan 18, 12:00 pm",2012,0
"Jan 18, 01:00 pm",2012,0
"Jan 18, 02:00 pm",2012,0
"Jan 18, 03:00 pm",2012,0
"Jan 18, 04:00 pm",2012,0
"Jan 18, 05:00 pm",2012,0
"Jan 18, 06:00 pm",2012,0
"Jan 18, 07:00 pm",2012,0
"Jan 18, 08:00 pm",2012,0
"Jan 18, 09:00 pm",2012,0
"Jan 18, 10:00 pm",2012,0
"Jan 18, 11:00 pm",2012,0
"Jan 19, 12:00 am",2012,0
"Jan 19, 01:00 am",2012,0
"Jan 19, 02:00 am",2012,0
"Jan 19, 03:00 am",2012,0
"Jan 19, 04:00 am",2012,0
"Jan 19, 05:00 am",2012,0
"Jan 19, 06:00 am",2012,0
"Jan 19, 07:00 am",2012,0
"Jan 19, 08:00 am",2012,0
"Jan 19, 09:00 am",2012,0
"Jan 19, 10:00 am",2012,0
"Jan 19, 11:00 am",2012,0
"Jan 19, 12:00 pm",2012,0
"Jan 19, 01:00 pm",2012,0
"Jan 19, 02:00 pm",2012,0
"Jan 19, 03:00 pm",2012,0
"Jan 19, 04:00 pm",2012,0
"Jan 19, 05:00 pm",2012,0
"Jan 19, 06:00 pm",2012,0
"Jan 19, 07:00 pm",2012,0
"Jan 19, 08:00 pm",2012,0
"Jan 19, 09:00 pm",2012,0
"Jan 19, 10:00 pm",2012,0
"Jan 19, 11:00 pm",2012,0
"Jan 20, 12:00 am",2012,0
"Jan 20, 01:00 am",2012,0
"Jan 20, 02:00 am",2012,0
"Jan 20, 03:00 am",2012,0
"Jan 20, 04:00 am",2012,0
"Jan 20, 05:00 am",2012,0
"Jan 20, 06:00 am",2012,0
"Jan 20, 07:00 am",2012,0
"Jan 20, 08:00 am",2012,0
"Jan 20, 09:00 am",2012,1
"Jan 20, 10:00 am",2012,0
"Jan 20, 11:00 am",2012,0
"Jan 20, 12:00 pm",2012,0
"Jan 20, 01:00 pm",2012,0
"Jan 20, 02:00 pm",2012,0
"Jan 20, 03:00 pm",2012,0
"Jan 20, 04:00 pm",2012,0
"Jan 20, 05:00 pm",2012,0
"Jan 20, 06:00 pm",2012,0
"Jan 20, 07:00 pm",2012,0
"Jan 20, 08:00 pm",2012,0
"Jan 20, 09:00 pm",2012,0
"Jan 20, 10:00 pm",2012,0
"Jan 20, 11:00 pm",2012,0
"Jan 21, 12:00 am",2012,0
"Jan 21, 01:00 am",2012,0
"Jan 21, 02:00 am",2012,0
"Jan 21, 03:00 am",2012,0
"Jan 21, 04:00 am",2012,0
"Jan 21, 05:00 am",2012,0
"Jan 21, 06:00 am",2012,0
"Jan 21, 07:00 am",2012,0
"Jan 21, 08:00 am",2012,0
"Jan 21, 09:00 am",2012,0
"Jan 21, 10:00 am",2012,0
"Jan 21, 11:00 am",2012,0
"Jan 21, 12:00 pm",2012,0
"Jan 21, 01:00 pm",2012,0
"Jan 21, 02:00 pm",2012,0
"Jan 21, 03:00 pm",2012,0
"Jan 21, 04:00 pm",2012,0
"Jan 21, 05:00 pm",2012,0
"Jan 21, 06:00 pm",2012,1
"Jan 21, 07:00 pm",2012,1
"Jan 21, 08:00 pm",2012,1
"Jan 21, 09:00 pm",2012,1
"Jan 21, 10:00 pm",2012,1
"Jan 21, 11:00 pm",2012,1
"Jan 22, 12:00 am",2012,1
"Jan 22, 01:00 am",2012,1
"Jan 22, 02:00 am",2012,1
"Jan 22, 03:00 am",2012,1
"Jan 22, 04:00 am",2012,1
"Jan 22, 05:00 am",2012,1
"Jan 22, 06:00 am",2012,1
"Jan 22, 07:00 am",2012,1
"Jan 22, 08:00 am",2012,1
"Jan 22, 09:00 am",2012,1
"Jan 22, 10:00 am",2012,0
"Jan 22, 11:00 am",2012,0
"Jan 22, 12:00 pm",2012,0
"Jan 22, 01:00 pm",2012,0
"Jan 22, 02:00 pm",2012,0
"Jan 22, 03:00 pm",2012,0
"Jan 22, 04:00 pm",2012,0
"Jan 22, 05:00 pm",2012,0
"Jan 22, 06:00 pm",2012,0
"Jan 22, 07:00 pm",2012,0
"Jan 22, 08:00 pm",2012,0
"Jan 22, 09:00 pm",2012,0
"Jan 22, 10:00 pm",2012,0
"Jan 22, 11:00 pm",2012,0
"Jan 23, 12:00 am",2012,0
"Jan 23, 01:00 am",2012,0
"Jan 23, 02:00 am",2012,0
"Jan 23, 03:00 am",2012,0
"Jan 23, 04:00 am",2012,0
"Jan 23, 05:00 am",2012,0
"Jan 23, 06:00 am",2012,0
"Jan 23, 07:00 am",2012,0
"Jan 23, 08:00 am",2012,0
"Jan 23, 09:00 am",2012,0
"Jan 23, 10:00 am",2012,0
"Jan 23, 11:00 am",2012,0
"Jan 23, 12:00 pm",2012,0
"Jan 23, 01:00 pm",2012,0
"Jan 23, 02:00 pm",2012,0
"Jan 23, 03:00 pm",2012,0
"Jan 23, 04:00 pm",2012,0
"Jan 23, 05:00 pm",2012,0
"Jan 23, 06:00 pm",2012,0
"Jan 23, 07:00 pm",2012,0
"Jan 23, 08:00 pm",2012,1
"Jan 23, 09:00 pm",2012,1
"Jan 23, 10:00 pm",2012,1
"Jan 23, 11:00 pm",2012,1
"Jan 24, 12:00 am",2012,1
"Jan 24, 01:00 am",2012,1
"Jan 24, 02:00 am",2012,0
"Jan 24, 03:00 am",2012,0
"Jan 24, 04:00 am",2012,1
"Jan 24, 05:00 am",2012,1
"Jan 24, 06:00 am",2012,1
"Jan 24, 07:00 am",2012,0
"Jan 24, 08:00 am",2012,0
"Jan 24, 09:00 am",2012,0
"Jan 24, 10:00 am",2012,0
"Jan 24, 11:00 am",2012,0
"Jan 24, 12:00 pm",2012,0
"Jan 24, 01:00 pm",2012,0
"Jan 24, 02:00 pm",2012,0
"Jan 24, 03:00 pm",2012,0
"Jan 24, 04:00 pm",2012,0
"Jan 24, 05:00 pm",2012,0
"Jan 24, 06:00 pm",2012,0
"Jan 24, 07:00 pm",2012,0
"Jan 24, 08:00 pm",2012,0
"Jan 24, 09:00 pm",2012,0
"Jan 24, 10:00 pm",2012,0
"Jan 24, 11:00 pm",2012,0
"Jan 25, 12:00 am",2012,0
"Jan 25, 01:00 am",2012,0
"Jan 25, 02:00 am",2012,0
"Jan 25, 03:00 am",2012,0
"Jan 25, 04:00 am",2012,0
"Jan 25, 05:00 am",2012,0
"Jan 25, 06:00 am",2012,0
"Jan 25, 07:00 am",2012,0
"Jan 25, 08:00 am",2012,0
"Jan 25, 09:00 am",2012,0
"Jan 25, 10:00 am",2012,0
"Jan 25, 11:00 am",2012,0
"Jan 25, 12:00 pm",2012,0
"Jan 25, 01:00 pm",2012,0
"Jan 25, 02:00 pm",2012,0
"Jan 25, 03:00 pm",2012,0
"Jan 25, 04:00 pm",2012,0
"Jan 25, 05:00 pm",2012,0
"Jan 25, 06:00 pm",2012,0
"Jan 25, 07:00 pm",2012,0
"Jan 25, 08:00 pm",2012,0
"Jan 25, 09:00 pm",2012,0
"Jan 25, 10:00 pm",2012,0
"Jan 25, 11:00 pm",2012,0
"Jan 26, 12:00 am",2012,0
"Jan 26, 01:00 am",2012,1
"Jan 26, 02:00 am",2012,1
"Jan 26, 03:00 am",2012,1
"Jan 26, 04:00 am",2012,1
"Jan 26, 05:00 am",2012,1
"Jan 26, 06:00 am",2012,1
"Jan 26, 07:00 am",2012,1
"Jan 26, 08:00 am",2012,1
"Jan 26, 09:00 am",2012,1
"Jan 26, 10:00 am",2012,0
"Jan 26, 11:00 am",2012,0
"Jan 26, 12:00 pm",2012,0
"Jan 26, 01:00 pm",2012,0
"Jan 26, 02:00 pm",2012,0
"Jan 26, 03:00 pm",2012,0
"Jan 26, 04:00 pm",2012,0
"Jan 26, 05:00 pm",2012,0
"Jan 26, 06:00 pm",2012,0
"Jan 26, 07:00 pm",2012,0
"Jan 26, 08:00 pm",2012,0
"Jan 26, 09:00 pm",2012,0
"Jan 26, 10:00 pm",2012,0
"Jan 26, 11:00 pm",2012,0
"Jan 27, 12:00 am",2012,0
"Jan 27, 01:00 am",2012,0
"Jan 27, 02:00 am",2012,0
"Jan 27, 03:00 am",2012,0
"Jan 27, 04:00 am",2012,0
"Jan 27, 05:00 am",2012,0
"Jan 27, 06:00 am",2012,0
"Jan 27, 07:00 am",2012,0
"Jan 27, 08:00 am",2012,0
"Jan 27, 09:00 am",2012,0
"Jan 27, 10:00 am",2012,0
"Jan 27, 11:00 am",2012,0
"Jan 27, 12:00 pm",2012,0
"Jan 27, 01:00 pm",2012,0
"Jan 27, 02:00 pm",2012,0
"Jan 27, 03:00 pm",2012,0
"Jan 27, 04:00 pm",2012,0
"Jan 27, 05:00 pm",2012,0
"Jan 27, 06:00 pm",2012,1
"Jan 27, 07:00 pm",2012,1
"Jan 27, 08:00 pm",2012,1
"Jan 27, 09:00 pm",2012,1
"Jan 27, 10:00 pm",2012,1
"Jan 27, 11:00 pm",2012,1
"Jan 28, 12:00 am",2012,1
"Jan 28, 01:00 am",2012,1
"Jan 28, 02:00 am",2012,1
"Jan 28, 03:00 am",2012,1
"Jan 28, 04:00 am",2012,1
"Jan 28, 05:00 am",2012,1
"Jan 28, 06:00 am",2012,1
"Jan 28, 07:00 am",2012,1
"Jan 28, 08:00 am",2012,1
"Jan 28, 09:00 am",2012,1
"Jan 28, 10:00 am",2012,0
"Jan 28, 11:00 am",2012,0
"Jan 28, 12:00 pm",2012,0
"Jan 28, 01:00 pm",2012,0
"Jan 28, 02:00 pm",2012,0
"Jan 28, 03:00 pm",2012,0
"Jan 28, 04:00 pm",2012,0
"Jan 28, 05:00 pm",2012,0
"Jan 28, 06:00 pm",2012,0
"Jan 28, 07:00 pm",2012,0
"Jan 28, 08:00 pm",2012,0
"Jan 28, 09:00 pm",2012,0
"Jan 28, 10:00 pm",2012,0
"Jan 28, 11:00 pm",2012,0
"Jan 29, 12:00 am",2012,0
"Jan 29, 01:00 am",2012,0
"Jan 29, 02:00 am",2012,0
"Jan 29, 03:00 am",2012,0
"Jan 29, 04:00 am",2012,0
"Jan 29, 05:00 am",2012,0
"Jan 29, 06:00 am",2012,0
"Jan 29, 07:00 am",2012,0
"Jan 29, 08:00 am",2012,0
"Jan 29, 09:00 am",2012,0
"Jan 29, 10:00 am",2012,0
"Jan 29, 11:00 am",2012,0
"Jan 29, 12:00 pm",2012,0
"Jan 29, 01:00 pm",2012,0
"Jan 29, 02:00 pm",2012,0
"Jan 29, 03:00 pm",2012,0
"Jan 29, 04:00 pm",2012,0
"Jan 29, 05:00 pm",2012,0
"Jan 29, 06:00 pm",2012,0
"Jan 29, 07:00 pm",2012,1
"Jan 29, 08:00 pm",2012,1
"Jan 29, 09:00 pm",2012,1
"Jan 29, 10:00 pm",2012,1
"Jan 29, 11:00 pm",2012,1
"Jan 30, 12:00 am",2012,1
"Jan 30, 01:00 am",2012,1
"Jan 30, 02:00 am",2012,1
"Jan 30, 03:00 am",2012,1
"Jan 30, 04:00 am",2012,0
"Jan 30, 05:00 am",2012,0
"Jan 30, 06:00 am",2012,0
"Jan 30, 07:00 am",2012,0
"Jan 30, 08:00 am",2012,0
"Jan 30, 09:00 am",2012,0
"Jan 30, 10:00 am",2012,0
"Jan 30, 11:00 am",2012,0
"Jan 30, 12:00 pm",2012,0
"Jan 30, 01:00 pm",2012,0
"Jan 30, 02:00 pm",2012,0
"Jan 30, 03:00 pm",2012,0
"Jan 30, 04:00 pm",2012,0
"Jan 30, 05:00 pm",2012,0
"Jan 30, 06:00 pm",2012,0
"Jan 30, 07:00 pm",2012,0
"Jan 30, 08:00 pm",2012,0
