Year,Month,Day,Hour,Minute,power (MW),wind direction at 100m (deg),wind speed at 100m (m/s)
2012,4,21,3,15,1.432,169.892,9.643
2012,4,21,3,20,1.283,171.139,9.234
2012,4,21,3,25,1.107,172.424,8.767
2012,4,21,3,30,0.987,172.995,8.45
2012,4,21,3,35,0.92,172.204,8.258
2012,4,21,3,40,0.934,171.259,8.304
2012,4,21,3,45,1.042,171.325,8.597
2012,4,21,3,50,1.149,172.507,8.88
2012,4,21,3,55,1.172,173.83,8.941
2012,4,21,4,0,1.163,175.176,8.917
2012,4,21,4,5,1.2,176.11,9.015
2012,4,21,4,10,1.22,176.918,9.067
2012,4,21,4,15,1.206,178.456,9.027
2012,4,21,4,20,1.185,180.39,8.972
2012,4,21,4,25,1.209,182.241,9.036
2012,4,21,4,30,1.294,183.829,9.259
2012,4,21,4,35,1.391,184.669,9.524
2012,4,21,4,40,1.469,184.647,9.744
2012,4,21,4,45,1.54,184.757,9.942
2012,4,21,4,50,1.627,185.356,10.186
2012,4,21,4,55,1.657,185.026,10.272
2012,4,21,5,0,1.682,184.862,10.342
2012,4,21,5,5,1.748,186.345,10.602
2012,4,21,5,10,1.79,188.24,10.8
2012,4,21,5,15,1.788,189.674,10.794
2012,4,21,5,20,1.773,191.322,10.724
2012,4,21,5,25,1.809,193.799,10.891
2012,4,21,5,30,1.818,195.156,10.934
2012,4,21,5,35,1.807,196.079,10.882
2012,4,21,5,40,1.815,197.711,10.922
2012,4,21,5,45,1.85,199.677,11.087
2012,4,21,5,50,1.886,201.034,11.261
2012,4,21,5,55,1.93,201.863,11.496
2012,4,21,6,0,1.942,201.759,11.703
2012,4,21,6,5,1.949,201.874,11.825
2012,4,21,6,10,1.939,201.88,11.657
2012,4,21,6,15,1.942,202.781,11.706
2012,4,21,6,20,1.946,204.165,11.776
2012,4,21,6,25,1.94,205.269,11.676
2012,4,21,6,30,1.939,206.247,11.651
2012,4,21,6,35,1.929,206.933,11.493
2012,4,21,6,40,1.914,207.791,11.398
2012,4,21,6,45,1.907,209.136,11.364
2012,4,21,6,50,1.81,210.806,10.895
2012,4,21,6,55,1.756,211.965,10.638
2012,4,21,7,0,1.744,212.383,10.58
2012,4,21,7,5,1.733,212.246,10.525
2012,4,21,7,10,1.672,212.339,10.308
2012,4,21,7,15,1.617,212.976,10.156
2012,4,21,7,20,1.534,214.267,9.921
2012,4,21,7,25,1.423,215.185,9.613
2012,4,21,7,30,1.36,215.366,9.436
2012,4,21,7,35,1.314,215.432,9.31
2012,4,21,7,40,1.172,215.553,8.935
2012,4,21,7,45,1.051,216.239,8.615
2012,4,21,7,50,0.887,217.096,8.145
2012,4,21,7,55,0.76,217.678,7.733
2012,4,21,8,0,0.629,217.783,7.308
2012,4,21,8,5,0.527,217.239,6.875
2012,4,21,8,10,0.442,216.656,6.512
2012,4,21,8,15,0.376,216.316,6.225
2012,4,21,8,20,0.358,216.695,6.118
2012,4,21,8,25,0.332,217.794,5.966
2012,4,21,8,30,0.308,219.183,5.822
2012,4,21,8,35,0.306,220.694,5.813
2012,4,21,8,40,0.296,221.54,5.755
2012,4,21,8,45,0.284,221.919,5.685
2012,4,21,8,50,0.281,222.199,5.67
2012,4,21,8,55,0.27,223.358,5.609
2012,4,21,9,0,0.254,225.363,5.514
2012,4,21,9,5,0.242,227.61,5.444
2012,4,21,9,10,0.238,229.088,5.42
2012,4,21,9,15,0.241,229.774,5.441
2012,4,21,9,20,0.246,230.104,5.475
2012,4,21,9,25,0.241,230.692,5.447
2012,4,21,9,30,0.239,231.12,5.435
2012,4,21,9,35,0.241,232.103,5.447
2012,4,21,9,40,0.212,234.01,5.276
2012,4,21,9,45,0.19,235.718,5.102
2012,4,21,9,50,0.186,235.817,5.075
2012,4,21,9,55,0.193,234.355,5.133
2012,4,21,10,0,0.198,232.922,5.178
2012,4,21,10,5,0.201,232.4,5.209
2012,4,21,10,10,0.213,232.62,5.291
2012,4,21,10,15,0.236,233.257,5.432
2012,4,21,10,20,0.256,234.779,5.551
2012,4,21,10,25,0.259,236.509,5.569
2012,4,21,10,30,0.251,238.377,5.52
2012,4,21,10,35,0.238,240.843,5.447
2012,4,21,10,40,0.216,244.107,5.316
2012,4,21,10,45,0.196,246.661,5.175
2012,4,21,10,50,0.19,247.798,5.124
2012,4,21,10,55,0.19,248.073,5.124
2012,4,21,11,0,0.19,248.699,5.124
2012,4,21,11,5,0.186,249.605,5.087
2012,4,21,11,10,0.187,250.385,5.099
2012,4,21,11,15,0.195,250.665,5.169
2012,4,21,11,20,0.205,250.578,5.258
2012,4,21,11,25,0.219,250.045,5.34
2012,4,21,11,30,0.237,249.023,5.45
2012,4,21,11,35,0.248,248.353,5.52
2012,4,21,11,40,0.24,248.897,5.472
2012,4,21,11,45,0.215,250.446,5.322
2012,4,21,11,50,0.195,252.088,5.172
2012,4,21,11,55,0.178,253.462,5.029
2012,4,21,12,0,0.161,255.285,4.886
2012,4,21,12,5,0.145,257.724,4.742
2012,4,21,12,10,0.137,260.037,4.672
2012,4,21,12,15,0.138,261.63,4.684
2012,4,21,12,20,0.137,262.827,4.675
2012,4,21,12,25,0.127,264.793,4.593
2012,4,21,12,30,0.119,268.138,4.522
2012,4,21,12,35,0.114,273.043,4.477
2012,4,21,12,40,0.108,278.778,4.431
2012,4,21,12,45,0.106,283.222,4.409
2012,4,21,12,50,0.1,285.754,4.364
2012,4,21,12,55,0.091,287.073,4.278
2012,4,21,13,0,0.08,287.667,4.162
2012,4,21,13,5,0.072,288.195,4.055
2012,4,21,13,10,0.061,290.481,3.9
2012,4,21,13,15,0.051,293.432,3.756
2012,4,21,13,20,0.041,295.223,3.613
2012,4,21,13,25,0.031,297.218,3.463
2012,4,21,13,30,0.024,299.602,3.375
2012,4,21,13,35,0.022,302.496,3.335
2012,4,21,13,40,0.022,306.144,3.341
2012,4,21,13,45,0.024,309.879,3.372
2012,4,21,13,50,0.025,314.861,3.384
2012,4,21,13,55,0.024,320.304,3.372
2012,4,21,14,0,0.023,325.654,3.353
2012,4,21,14,5,0.023,331.207,3.353
2012,4,21,14,10,0.027,336.392,3.408
2012,4,21,14,15,0.031,340.474,3.472
2012,4,21,14,20,0.035,344.286,3.53
2012,4,21,14,25,0.044,348.137,3.652
2012,4,21,14,30,0.057,351.159,3.845
2012,4,21,14,35,0.068,353.039,3.997
2012,4,21,14,40,0.072,354.43,4.052
2012,4,21,14,45,0.071,355.694,4.037
2012,4,21,14,50,0.068,355.959,4.001
2012,4,21,14,55,0.066,355.41,3.97
2012,4,21,15,0,0.066,355.212,3.967
2012,4,21,15,5,0.069,354.865,4.013
2012,4,21,15,10,0.074,354.601,4.086
2012,4,21,15,15,0.08,354.997,4.171
2012,4,21,15,20,0.082,356.353,4.205
2012,4,21,15,25,0.081,358.676,4.184
2012,4,21,15,30,0.077,1.45,4.129
2012,4,21,15,35,0.073,3.626,4.068
2012,4,21,15,40,0.069,4.555,4.013
2012,4,21,15,45,0.065,4.264,3.961
2012,4,21,15,50,0.063,2.458,3.93
2012,4,21,15,55,0.06,0.503,3.891
2012,4,21,16,0,0.056,358.97,3.83
2012,4,21,16,5,0.051,357.767,3.763
2012,4,21,16,10,0.047,357.157,3.695
2012,4,21,16,15,0.044,356.827,3.659
2012,4,21,16,20,0.041,356.607,3.616
2012,4,21,16,25,0.036,356.294,3.543
2012,4,21,16,30,0.029,356.393,3.448
2012,4,21,16,35,0.021,356.454,3.329
2012,4,21,16,40,0.01,355.751,3.174
2012,4,21,16,45,0.008,354.049,3.003
2012,4,21,16,50,0.006,352.061,2.826
2012,4,21,16,55,0.005,349.518,2.688
2012,4,21,17,0,0.004,347.798,2.56
2012,4,21,17,5,0.003,346.997,2.441
2012,4,21,17,10,0.002,346.783,2.328
2012,4,21,17,15,0.001,345.415,2.243
2012,4,21,17,20,0,342.987,2.185
2012,4,21,17,25,0,340.505,2.154
2012,4,21,17,30,0,337.615,2.188
2012,4,21,17,35,0,335.116,2.212
2012,4,21,17,40,0,334.615,2.212
2012,4,21,17,45,0,335.526,2.163
2012,4,21,17,50,0,336.399,2.072
2012,4,21,17,55,0,338.194,2.023
2012,4,21,18,0,0,342.07,2.014
2012,4,21,18,5,0,346.656,2.035
2012,4,21,18,10,0,351.582,2.068
2012,4,21,18,15,0,355.504,2.132
2012,4,21,18,20,0,357.762,2.126
2012,4,21,18,25,0,1.051,2.163
2012,4,21,18,30,0.001,7.373,2.303
2012,4,21,18,35,0.005,15.211,2.63
2012,4,21,18,40,0.013,20.398,3.215
2012,4,21,18,45,0.065,22.593,3.966
2012,4,21,18,50,0.133,21.459,4.656
2012,4,21,18,55,0.181,17.907,5.077
2012,4,21,19,0,0.179,13.392,5.062
2012,4,21,19,5,0.121,8.146,4.559
2012,4,21,19,10,0.052,1.84,3.775
2012,4,21,19,15,0.009,355.298,3.116
2012,4,21,19,20,0.006,350.859,2.777
2012,4,21,19,25,0.005,350.159,2.71
2012,4,21,19,30,0.006,353.392,2.774
2012,4,21,19,35,0.007,357.726,2.896
2012,4,21,19,40,0.008,1.889,3.015
2012,4,21,19,45,0.011,9.182,3.192
2012,4,21,19,50,0.051,21.89,3.762
2012,4,21,19,55,0.159,35.205,4.885
2012,4,21,20,0,0.339,45.078,6.09
2012,4,21,20,5,0.491,50.195,6.823
2012,4,21,20,10,0.65,49.924,7.485
2012,4,21,20,15,0.849,47.81,8.141
2012,4,21,20,20,0.953,47.897,8.48
2012,4,21,20,25,1.054,49.962,8.752
2012,4,21,20,30,1.175,52.148,9.075
2012,4,21,20,35,1.353,54.34,9.554
2012,4,21,20,40,1.521,56.037,10.031
2012,4,21,20,45,1.762,55.082,10.818
2012,4,21,20,50,1.919,54.576,11.578
2012,4,21,20,55,1.936,55.307,11.758
2012,4,21,21,0,1.959,55.669,12.164
2012,4,21,21,5,1.985,56.389,12.613
2012,4,21,21,10,1.988,57.35,12.716
2012,4,21,21,15,1.989,58.322,12.741
2012,4,21,21,20,1.989,58.949,12.805
2012,4,21,21,25,1.99,59.037,12.869
2012,4,21,21,30,1.99,59.3,12.841
2012,4,21,21,35,1.989,60.135,12.732
2012,4,21,21,40,1.983,61.459,12.567
2012,4,21,21,45,1.971,63.008,12.347
2012,4,21,21,50,1.959,64.892,12.146
2012,4,21,21,55,1.947,67.216,11.923
2012,4,21,22,0,1.938,69.512,11.761
2012,4,21,22,5,1.936,71.017,11.737
2012,4,21,22,10,1.947,72.165,11.926
2012,4,21,22,15,1.956,73.863,12.085
2012,4,21,22,20,1.964,75.703,12.216
2012,4,21,22,25,1.976,77.027,12.421
2012,4,21,22,30,1.989,77.988,12.756
2012,4,21,22,35,1.992,78.548,13.071
2012,4,21,22,40,1.995,78.944,13.327
2012,4,21,22,45,1.997,79.285,13.501
2012,4,21,22,50,1.998,79.795,13.608
2012,4,21,22,55,1.998,80.614,13.663
2012,4,21,23,0,1.998,81.542,13.657
2012,4,21,23,5,1.998,82.553,13.614
2012,4,21,23,10,1.998,83.267,13.592
2012,4,21,23,15,1.998,83.443,13.647
2012,4,21,23,20,1.998,83.674,13.776
2012,4,21,23,25,1.999,84.031,13.892
2012,4,21,23,30,1.999,84.388,13.931
2012,4,21,23,35,1.999,84.591,13.901
2012,4,21,23,40,1.999,84.602,13.901
2012,4,21,23,45,1.999,84.437,13.986
2012,4,21,23,50,1.999,84.448,14.099
2012,4,21,23,55,1.999,85.19,14.261
2012,4,22,0,0,1.999,86.327,14.426
2012,4,22,0,5,1.999,86.942,14.496
2012,4,22,0,10,1.999,87.146,14.423
2012,4,22,0,15,1.999,87.288,14.23
2012,4,22,0,20,1.999,87.453,13.956
2012,4,22,0,25,1.998,87.646,13.757
2012,4,22,0,30,1.998,87.959,13.592
2012,4,22,0,35,1.997,88.558,13.479
2012,4,22,0,40,1.995,89.349,13.339
2012,4,22,0,45,1.994,90.211,13.177
2012,4,22,0,50,1.992,91.211,13.031
2012,4,22,0,55,1.991,92.046,12.939
2012,4,22,1,0,1.991,92.48,12.863
2012,4,22,1,5,1.99,92.831,12.79
2012,4,22,1,10,1.989,93.292,12.692
2012,4,22,1,15,1.986,93.457,12.57
2012,4,22,1,20,1.978,93.095,12.417
2012,4,22,1,25,1.97,92.677,12.289
2012,4,22,1,30,1.962,92.848,12.14
2012,4,22,1,35,1.953,93.628,11.99
2012,4,22,1,40,1.946,94.655,11.856
2012,4,22,1,45,1.94,95.567,11.752
2012,4,22,1,50,1.937,96.463,11.697
2012,4,22,1,55,1.935,97.479,11.676
2012,4,22,2,0,1.934,98.473,11.645
2012,4,22,2,5,1.933,99.176,11.633
2012,4,22,2,10,1.937,99.423,11.703
2012,4,22,2,15,1.944,99.318,11.823
2012,4,22,2,20,1.953,99.252,11.984
2012,4,22,2,25,1.964,99.231,12.17
2012,4,22,2,30,1.97,99.06,12.289
2012,4,22,2,35,1.971,98.687,12.299
2012,4,22,2,40,1.97,98.187,12.28
2012,4,22,2,45,1.967,97.451,12.225
2012,4,22,2,50,1.965,96.588,12.189
2012,4,22,2,55,1.962,96.05,12.149
2012,4,22,3,0,1.959,95.665,12.094
2012,4,22,3,5,1.956,95.067,12.03
2012,4,22,3,10,1.952,94.743,11.969
2012,4,22,3,15,1.946,94.748,11.859
2012,4,22,3,20,1.935,94.655,11.676
2012,4,22,3,25,1.918,94.27,11.496
2012,4,22,3,30,1.894,93.666,11.377
2012,4,22,3,35,1.871,92.952,11.267
2012,4,22,3,40,1.847,92.199,11.151
2012,4,22,3,45,1.827,91.562,11.053
2012,4,22,3,50,1.816,91.238,11.001
2012,4,22,3,55,1.814,91.228,10.989
2012,4,22,4,0,1.813,91.508,10.983
2012,4,22,4,5,1.802,91.843,10.928
2012,4,22,4,10,1.784,91.908,10.84
2012,4,22,4,15,1.763,91.463,10.739
2012,4,22,4,20,1.74,90.76,10.629
2012,4,22,4,25,1.723,89.98,10.544
2012,4,22,4,30,1.715,89.085,10.507
2012,4,22,4,35,1.713,88.233,10.498
2012,4,22,4,40,1.7,87.717,10.455
2012,4,22,4,45,1.659,87.618,10.339
2012,4,22,4,50,1.612,87.409,10.205
2012,4,22,4,55,1.586,86.849,10.132
2012,4,22,5,0,1.579,86.047,10.11
2012,4,22,5,5,1.582,85.119,10.12
2012,4,22,5,10,1.579,84.273,10.11
2012,4,22,5,15,1.55,83.575,10.028
2012,4,22,5,20,1.507,82.905,9.909
2012,4,22,5,25,1.468,82.174,9.799
2012,4,22,5,30,1.442,81.323,9.726
2012,4,22,5,35,1.452,80.307,9.753
2012,4,22,5,40,1.47,79.12,9.802
2012,4,22,5,45,1.475,77.972,9.814
2012,4,22,5,50,1.459,76.78,9.768
2012,4,22,5,55,1.44,75.451,9.713
2012,4,22,6,0,1.425,74.033,9.671
2012,4,22,6,5,1.374,72.495,9.524
2012,4,22,6,10,1.248,70.315,9.176
2012,4,22,6,15,1.045,66.322,8.63
2012,4,22,6,20,0.926,61.916,8.298
2012,4,22,6,25,0.922,59.454,8.282
2012,4,22,6,30,0.952,58.569,8.377
2012,4,22,6,35,0.987,58.108,8.471
2012,4,22,6,40,1.009,57.075,8.529
2012,4,22,6,45,1.007,54.955,8.523
2012,4,22,6,50,0.915,51.357,8.258
2012,4,22,6,55,0.846,48.253,8.032
2012,4,22,7,0,0.786,45.891,7.834
2012,4,22,7,5,0.687,44.523,7.51
2012,4,22,7,10,0.655,43.27,7.406
2012,4,22,7,15,0.656,42.177,7.409
2012,4,22,7,20,0.661,41.111,7.425
2012,4,22,7,25,0.634,39.771,7.336
2012,4,22,7,30,0.611,38.854,7.245
2012,4,22,7,35,0.549,37.815,6.979
2012,4,22,7,40,0.504,36.711,6.787
2012,4,22,7,45,0.493,36.228,6.741
2012,4,22,7,50,0.485,36.541,6.707
2012,4,22,7,55,0.496,37.36,6.756
2012,4,22,8,0,0.486,38.568,6.711
2012,4,22,8,5,0.433,39.557,6.485
2012,4,22,8,10,0.392,40.26,6.311
2012,4,22,8,15,0.385,40.815,6.28
2012,4,22,8,20,0.396,41.435,6.332
2012,4,22,8,25,0.402,42.04,6.356
2012,4,22,8,30,0.405,43.007,6.372
2012,4,22,8,35,0.407,44.171,6.381
2012,4,22,8,40,0.408,44.874,6.384
2012,4,22,8,45,0.404,44.924,6.369
2012,4,22,8,50,0.392,45.006,6.317
2012,4,22,8,55,0.367,45.556,6.189
2012,4,22,9,0,0.341,46.682,6.033
2012,4,22,9,5,0.323,47.901,5.926
2012,4,22,9,10,0.316,48.857,5.883
2012,4,22,9,15,0.314,49.999,5.874
2012,4,22,9,20,0.311,52.037,5.856
2012,4,22,9,25,0.313,54.723,5.871
2012,4,22,9,30,0.331,57.47,5.975
2012,4,22,9,35,0.356,60.019,6.128
2012,4,22,9,40,0.372,62.233,6.225
2012,4,22,9,45,0.375,63.892,6.244
2012,4,22,9,50,0.371,64.777,6.216
2012,4,22,9,55,0.364,65.75,6.176
2012,4,22,10,0,0.349,67.326,6.088
2012,4,22,10,5,0.335,69.524,6.009
2012,4,22,10,10,0.33,71.463,5.975
2012,4,22,10,15,0.319,72.693,5.914
2012,4,22,10,20,0.303,73.704,5.816
2012,4,22,10,25,0.285,74.715,5.71
2012,4,22,10,30,0.271,76,5.627
2012,4,22,10,35,0.272,77.23,5.633
2012,4,22,10,40,0.291,77.423,5.746
2012,4,22,10,45,0.309,76.84,5.859
2012,4,22,10,50,0.313,76.115,5.88
2012,4,22,10,55,0.309,75.56,5.856
2012,4,22,11,0,0.305,75.654,5.838
2012,4,22,11,5,0.298,76.28,5.795
2012,4,22,11,10,0.288,77.209,5.734
2012,4,22,11,15,0.284,78.131,5.713
2012,4,22,11,20,0.283,78.752,5.703
2012,4,22,11,25,0.276,79.032,5.667
2012,4,22,11,30,0.268,79.4,5.618
2012,4,22,11,35,0.263,79.906,5.59
2012,4,22,11,40,0.267,80.224,5.615
2012,4,22,11,45,0.277,80.208,5.673
2012,4,22,11,50,0.281,80.279,5.694
2012,4,22,11,55,0.272,80.719,5.642
2012,4,22,12,0,0.258,81.735,5.56
2012,4,22,12,5,0.246,83.037,5.49
2012,4,22,12,10,0.241,83.938,5.459
2012,4,22,12,15,0.238,84.334,5.441
2012,4,22,12,20,0.232,84.713,5.407
2012,4,22,12,25,0.227,85.526,5.38
2012,4,22,12,30,0.218,86.58,5.325
2012,4,22,12,35,0.204,87.882,5.239
2012,4,22,12,40,0.197,89.096,5.172
2012,4,22,12,45,0.19,90.415,5.12
2012,4,22,12,50,0.184,91.689,5.069
2012,4,22,12,55,0.181,92.727,5.041
2012,4,22,13,0,0.177,93.672,5.008
2012,4,22,13,5,0.173,94.847,4.974
2012,4,22,13,10,0.166,95.973,4.913
2012,4,22,13,15,0.162,96.781,4.879
2012,4,22,13,20,0.157,97.413,4.831
2012,4,22,13,25,0.151,98,4.785
2012,4,22,13,30,0.144,98.396,4.721
2012,4,22,13,35,0.137,98.539,4.66
2012,4,22,13,40,0.13,98.967,4.599
2012,4,22,13,45,0.12,99.972,4.519
2012,4,22,13,50,0.106,101.121,4.394
2012,4,22,13,55,0.09,101.824,4.26
2012,4,22,14,0,0.08,102.192,4.153
2012,4,22,14,5,0.077,102.835,4.107
2012,4,22,14,10,0.076,103.697,4.095
2012,4,22,14,15,0.076,104.554,4.098
2012,4,22,14,20,0.076,105.543,4.086
2012,4,22,14,25,0.073,106.252,4.046
2012,4,22,14,30,0.069,106.334,3.997
2012,4,22,14,35,0.068,106.362,3.982
2012,4,22,14,40,0.069,106.434,3.994
2012,4,22,14,45,0.07,106.73,4.007
2012,4,22,14,50,0.071,107.132,4.019
2012,4,22,14,55,0.07,107.741,4.01
2012,4,22,15,0,0.068,108.659,3.985
2012,4,22,15,5,0.066,109.73,3.952
2012,4,22,15,10,0.062,110.609,3.891
2012,4,22,15,15,0.057,111.005,3.83
2012,4,22,15,20,0.053,110.928,3.775
2012,4,22,15,25,0.052,111.033,3.753
2012,4,22,15,30,0.051,111.324,3.741
2012,4,22,15,35,0.051,111.604,3.738
2012,4,22,15,40,0.049,112.291,3.707
2012,4,22,15,45,0.048,113.341,3.692
2012,4,22,15,50,0.049,114.439,3.717
2012,4,22,15,55,0.05,115.758,3.729
2012,4,22,16,0,0.05,117.29,3.723
2012,4,22,16,5,0.048,119.191,3.695
2012,4,22,16,10,0.045,121.349,3.659
2012,4,22,16,15,0.042,123.738,3.619
2012,4,22,16,20,0.041,125.995,3.604
2012,4,22,16,25,0.04,127.939,3.582
2012,4,22,16,30,0.037,129.719,3.546
2012,4,22,16,35,0.037,131.229,3.546
2012,4,22,16,40,0.039,132.267,3.579
2012,4,22,16,45,0.045,132.733,3.656
2012,4,22,16,50,0.05,133.046,3.735
2012,4,22,16,55,0.056,133.255,3.814
2012,4,22,17,0,0.062,133.354,3.906
2012,4,22,17,5,0.073,133.03,4.056
2012,4,22,17,10,0.083,132.793,4.199
2012,4,22,17,15,0.094,132.958,4.297
2012,4,22,17,20,0.101,132.914,4.358
2012,4,22,17,25,0.108,132.535,4.419
2012,4,22,17,30,0.119,132.343,4.513
2012,4,22,17,35,0.129,132.766,4.599
2012,4,22,17,40,0.141,133.602,4.703
2012,4,22,17,45,0.157,134.58,4.84
2012,4,22,17,50,0.168,135.244,4.941
2012,4,22,17,55,0.173,135.569,4.986
2012,4,22,18,0,0.175,135.563,5.002
2012,4,22,18,5,0.179,135.327,5.038
2012,4,22,18,10,0.181,135.338,5.053
2012,4,22,18,15,0.181,135.288,5.053
2012,4,22,18,20,0.188,134.695,5.115
2012,4,22,18,25,0.201,134.173,5.227
2012,4,22,18,30,0.228,134.305,5.398
2012,4,22,18,35,0.268,134.903,5.636
2012,4,22,18,40,0.303,135.551,5.847
2012,4,22,18,45,0.34,136.051,6.07
2012,4,22,18,50,0.391,136.128,6.357
2012,4,22,18,55,0.426,136.507,6.506
2012,4,22,19,0,0.459,136.512,6.65
2012,4,22,19,5,0.513,135.755,6.884
2012,4,22,19,10,0.542,134.832,7.01
2012,4,22,19,15,0.553,133.718,7.055
2012,4,22,19,20,0.551,131.829,7.046
2012,4,22,19,25,0.551,128.606,7.046
2012,4,22,19,30,0.578,124.311,7.162
2012,4,22,19,35,0.656,120.57,7.461
2012,4,22,19,40,0.785,118.609,7.882
2012,4,22,19,45,0.91,117.806,8.291
2012,4,22,19,50,1.047,117.415,8.679
2012,4,22,19,55,1.176,117.376,9.024
2012,4,22,20,0,1.262,116.915,9.253
2012,4,22,20,5,1.309,115.695,9.378
2012,4,22,20,10,1.319,114.487,9.402
2012,4,22,20,15,1.301,113.295,9.35
2012,4,22,20,20,1.309,112.207,9.372
2012,4,22,20,25,1.337,111.323,9.445
2012,4,22,20,30,1.38,110.257,9.564
2012,4,22,20,35,1.428,109.01,9.695
2012,4,22,20,40,1.44,108.054,9.729
2012,4,22,20,45,1.439,107.554,9.723
2012,4,22,20,50,1.462,106.845,9.787
2012,4,22,20,55,1.512,105.845,9.927
2012,4,22,21,0,1.559,105.159,10.058
2012,4,22,21,5,1.579,104.907,10.113
2012,4,22,21,10,1.594,105.011,10.153
2012,4,22,21,15,1.613,105.203,10.205
2012,4,22,21,20,1.619,105.45,10.22
2012,4,22,21,25,1.617,106.093,10.214
2012,4,22,21,30,1.63,106.521,10.248
2012,4,22,21,35,1.666,106.57,10.348
2012,4,22,21,40,1.7,106.807,10.443
2012,4,22,21,45,1.712,107.526,10.48
2012,4,22,21,50,1.708,108.455,10.461
2012,4,22,21,55,1.696,109.652,10.428
2012,4,22,22,0,1.712,110.586,10.473
2012,4,22,22,5,1.739,110.883,10.605
2012,4,22,22,10,1.765,111.289,10.73
2012,4,22,22,15,1.767,112.003,10.736
2012,4,22,22,20,1.757,112.794,10.69
2012,4,22,22,25,1.75,113.448,10.654
2012,4,22,22,30,1.74,114.476,10.605
2012,4,22,22,35,1.745,115.799,10.629
2012,4,22,22,40,1.78,116.821,10.797
2012,4,22,22,45,1.828,117.563,11.026
2012,4,22,22,50,1.856,118.112,11.157
2012,4,22,22,55,1.876,118.694,11.252
2012,4,22,23,0,1.903,119.167,11.38
2012,4,22,23,5,1.91,119.595,11.413
2012,4,22,23,10,1.881,120.425,11.276
2012,4,22,23,15,1.829,121.798,11.026
2012,4,22,23,20,1.801,123.259,10.885
2012,4,22,23,25,1.784,124.067,10.806
2012,4,22,23,30,1.766,124.676,10.718
2012,4,22,23,35,1.769,125.572,10.73
2012,4,22,23,40,1.806,126.269,10.907
2012,4,22,23,45,1.829,126.577,11.02
2012,4,22,23,50,1.842,126.907,11.081
2012,4,22,23,55,1.843,127.604,11.084
2012,4,23,0,0,1.845,128.703,11.093
2012,4,23,0,5,1.855,129.516,11.139
2012,4,23,0,10,1.865,129.823,11.188
2012,4,23,0,15,1.875,129.68,11.236
2012,4,23,0,20,1.881,129.538,11.264
2012,4,23,0,25,1.872,129.582,11.218
2012,4,23,0,30,1.884,129.329,11.276
2012,4,23,0,35,1.9,128.511,11.349
2012,4,23,0,40,1.902,128.462,11.359
2012,4,23,0,45,1.881,130.071,11.258
2012,4,23,0,50,1.869,131.829,11.197
2012,4,23,0,55,1.869,131.581,11.197
2012,4,23,1,0,1.863,131.532,11.169
2012,4,23,1,5,1.851,133.004,11.111
2012,4,23,1,10,1.854,133.713,11.124
2012,4,23,1,15,1.851,134.136,11.108
2012,4,23,1,20,1.837,135.685,11.041
2012,4,23,1,25,1.848,136.487,11.093
2012,4,23,1,30,1.858,136.174,11.139
2012,4,23,1,35,1.86,136.608,11.148
2012,4,23,1,40,1.856,137.872,11.126
2012,4,23,1,45,1.855,138.157,11.123
2012,4,23,1,50,1.853,138.163,11.111
2012,4,23,1,55,1.851,139.668,11.102
2012,4,23,2,0,1.859,140.909,11.139
2012,4,23,2,5,1.859,140.645,11.139
2012,4,23,2,10,1.857,141.233,11.13
2012,4,23,2,15,1.883,143.662,11.252
2012,4,23,2,20,1.924,146.661,11.447
2012,4,23,2,25,1.94,147.891,11.682
2012,4,23,2,30,1.945,148.677,11.758
2012,4,23,2,35,1.945,148.902,11.752
2012,4,23,2,40,1.941,148.704,11.691
2012,4,23,2,45,1.937,147.61,11.609
2012,4,23,2,50,1.936,145.21,11.593
2012,4,23,2,55,1.937,143.595,11.615
2012,4,23,3,0,1.931,143.051,11.517
2012,4,23,3,5,1.895,143.876,11.297
2012,4,23,3,10,1.832,146.634,10.992
2012,4,23,3,15,1.745,151.352,10.574
2012,4,23,3,20,1.693,155.884,10.357
2012,4,23,3,25,1.715,157.834,10.431
2012,4,23,3,30,1.722,159.779,10.461
2012,4,23,3,35,1.656,162.471,10.254
2012,4,23,3,40,1.583,168.348,10.049
2012,4,23,3,45,1.454,168.716,9.689
2012,4,23,3,50,1.361,170.442,9.427
2012,4,23,3,55,1.345,173.958,9.381
2012,4,23,4,0,0.936,178.784,8.288
2012,4,23,4,5,0.755,176.418,7.702
2012,4,23,4,10,0.881,169.59,8.111
2012,4,23,4,15,0.756,167.814,7.705
2012,4,23,4,20,0.876,165.748,8.096
2012,4,23,4,25,0.806,165.062,7.87
2012,4,23,4,30,0.676,161.795,7.446
2012,4,23,4,35,0.747,160.801,7.678
2012,4,23,4,40,0.892,159.778,8.148
2012,4,23,4,45,0.711,161.3,7.559
2012,4,23,4,50,0.44,163.793,6.488
2012,4,23,4,55,0.373,162.76,6.192
2012,4,23,5,0,0.308,166.962,5.804
2012,4,23,5,5,0.275,179.226,5.609
2012,4,23,5,10,0.362,199.085,6.121
2012,4,23,5,15,0.595,193.699,7.147
2012,4,23,5,20,0.826,178.516,7.925
2012,4,23,5,25,1.003,172.776,8.463
2012,4,23,5,30,1.534,168.92,9.894
2012,4,23,5,35,1.713,163.428,10.4
2012,4,23,5,40,1.031,158.387,8.533
2012,4,23,5,45,0.668,155.052,7.407
2012,4,23,5,50,0.693,158.548,7.489
